"","time","country","reported_cases","reported_cases_c","predicted_cases_c","predicted_min_c","predicted_max_c","predicted_cases","predicted_min","predicted_max","deaths","deaths_c","estimated_deaths_c","death_min_c","death_max_c","estimated_deaths","death_min","death_max","rt","rt_min","rt_max"
"454",2020-07-06,"Italy",192,241907,8945874.50559463,730268.030176248,79662144.6424684,153383.766280216,6164.85721925266,1092429.7967895,7,34923,300627.162986683,9940.18464532401,3236156.37319523,8109.73807830135,210.036028875703,54498.4217527738,0.969790548359353,0.24127075030765,1.44824650717272
"455",2020-07-07,"Italy",208,242115,9099640.61097609,735531.750131415,80785211.6097327,153766.105381464,5263.71995516671,1123066.96726427,8,34931,308776.273088238,10150.3241126458,3291021.4857952,8149.11010155486,210.139467321842,54865.1125999711,0.965460401874545,0.24084553290979,1.43153409077989
"456",2020-07-08,"Italy",137,242252,9253443.05154915,740035.021627761,81913804.8648716,153802.44057306,4503.27149634582,1128593.25513899,30,34961,316973.933666003,10360.4156196495,3344433.82574511,8197.66057776507,210.091507003615,53412.3399499098,0.961123566562088,0.240485187611427,1.39095363571984
"457",2020-07-09,"Italy",193,242445,9406917.20717793,744008.35827012,83059407.6442925,153474.15562878,3973.33664235967,1145602.77942083,15,34976,325228.959272128,10570.396961613,3397841.82110499,8255.02560612522,209.981341963526,53407.9953598835,0.95678975359978,0.240179793512614,1.35064083041284
"458",2020-07-10,"Italy",214,242659,9559684.87450461,747365.955967822,84223045.6310219,152767.66732668,3357.59769770185,1163637.98672939,12,34988,333549.598819182,10780.0931241323,3449866.49551531,8320.63954705374,209.69616251934,52024.674410315,0.952469288803256,0.239946475614286,1.3099939601851
"459",2020-07-11,"Italy",276,242935,9711359.97479931,750203.230601853,85395835.4111042,151675.100294695,2837.27463403094,1172789.78008231,12,35000,341943.351046943,10989.7556886354,3501334.39521266,8393.75222776118,209.662564503104,51467.8996973489,0.948172959570677,0.23977042202315,1.26392483141032
"460",2020-07-12,"Italy",188,243123,9861554.76299249,752600.81440287,86589855.9950067,150194.78819319,2397.58380101659,1194020.58390249,7,35007,350416.797923813,11198.9149658719,3549606.03823032,8473.44687687045,209.159277236457,48271.6430176614,0.94391183984701,0.239620740578662,1.23645301984213
"461",2020-07-13,"Italy",234,243357,10009886.3135398,754644.810778817,87779599.3675153,148331.550547316,2043.99637594719,1189743.37250862,9,35016,358975.45655908,11407.5654442658,3598535.88864277,8558.65863526635,208.650478393887,48929.8504124477,0.939697098543615,0.239493481550717,1.2083399331764
"462",2020-07-14,"Italy",169,243526,10155983.0276386,756384.729190468,88951659.8955588,146096.71409875,1739.91841165124,1172060.52804356,13,35029,367623.650120211,11615.7446984456,3648680.3695864,8648.19356113149,208.179254179867,50144.4809436306,0.935539798546223,0.239385286559116,1.17930487397336
"463",2020-07-15,"Italy",114,243640,10299490.8973133,757855.803153336,90112218.3140589,143507.86967472,1471.07396286764,1160558.41850009,17,35046,376364.39821887,11823.874869571,3699857.49881551,8740.74809865899,208.130171125371,51177.1292291158,0.931450694487033,0.239293300091333,1.16087692989128
